subfolder,filename,jobs,machines,T_star,Cmax,ratio_lp
instanciasde10a100,1023.txt,1000,20,722.0,696.0,1.0373563218390804
instanciasde10a100,1024.txt,1000,20,708.0,695.0,1.018705035971223
instanciasde10a100,1025.txt,1000,20,709.0,690.0,1.027536231884058
instanciasde10a100,1026.txt,1000,20,702.0,690.0,1.017391304347826
instanciasde10a100,1027.txt,1000,20,715.0,695.0,1.0287769784172662
instanciasde10a100,1028.txt,1000,20,706.0,692.0,1.0202312138728324
instanciasde10a100,1029.txt,1000,20,709.0,694.0,1.021613832853026
instanciasde10a100,1030.txt,1000,20,719.0,704.0,1.0213068181818181
instanciasde10a100,1031.txt,1000,30,437.0,424.0,1.0306603773584906
instanciasde10a100,1032.txt,1000,30,435.0,418.0,1.0406698564593302
instanciasde10a100,1033.txt,1000,30,428.0,419.0,1.0214797136038185
instanciasde10a100,1034.txt,1000,30,435.0,421.0,1.0332541567695963
instanciasde10a100,1035.txt,1000,30,430.0,416.0,1.0336538461538463
instanciasde10a100,1036.txt,1000,30,443.0,424.0,1.044811320754717
instanciasde10a100,1037.txt,1000,30,441.0,422.0,1.0450236966824644
instanciasde10a100,1038.txt,1000,30,437.0,420.0,1.0404761904761906
instanciasde10a100,1039.txt,1000,30,433.0,418.0,1.0358851674641147
instanciasde10a100,1040.txt,1000,30,432.0,420.0,1.0285714285714285
instanciasde10a100,1041.txt,1000,40,309.0,296.0,1.0439189189189189
instanciasde10a100,1042.txt,1000,40,304.0,295.0,1.0305084745762711
instanciasde10a100,1043.txt,1000,40,303.0,295.0,1.0271186440677966
instanciasde10a100,1044.txt,1000,40,308.0,297.0,1.037037037037037
instanciasde10a100,1045.txt,1000,40,316.0,300.0,1.0533333333333332
instanciasde10a100,1046.txt,1000,40,319.0,300.0,1.0633333333333332
instanciasde10a100,1047.txt,1000,40,311.0,296.0,1.0506756756756757
instanciasde10a100,1048.txt,1000,40,308.0,294.0,1.0476190476190477
instanciasde10a100,1049.txt,1000,40,313.0,295.0,1.0610169491525423
instanciasde10a100,1050.txt,1000,40,315.0,300.0,1.05
instanciasde10a100,1051.txt,1000,50,236.0,227.0,1.039647577092511
instanciasde10a100,1052.txt,1000,50,243.0,228.0,1.0657894736842106
instanciasde10a100,1053.txt,1000,50,243.0,229.0,1.0611353711790392
instanciasde10a100,1054.txt,1000,50,245.0,230.0,1.065217391304348
instanciasde10a100,1055.txt,1000,50,243.0,230.0,1.0565217391304347
instanciasde10a100,1056.txt,1000,50,249.0,229.0,1.0873362445414847
instanciasde10a100,1057.txt,1000,50,241.0,230.0,1.0478260869565217
instanciasde10a100,1058.txt,1000,50,243.0,230.0,1.0565217391304347
instanciasde10a100,1059.txt,1000,50,246.0,230.0,1.0695652173913044
instanciasde10a100,1060.txt,1000,50,239.0,227.0,1.052863436123348
instanciasde10a100,111.txt,100,10,234.0,198.0,1.1818181818181819
instanciasde10a100,112.txt,100,10,186.0,173.0,1.0751445086705202
instanciasde10a100,113.txt,100,10,202.0,183.0,1.1038251366120218
instanciasde10a100,114.txt,100,10,214.0,173.0,1.2369942196531791
instanciasde10a100,115.txt,100,10,196.0,180.0,1.0888888888888888
instanciasde10a100,116.txt,100,10,204.0,175.0,1.1657142857142857
instanciasde10a100,117.txt,100,10,205.0,175.0,1.1714285714285715
instanciasde10a100,118.txt,100,10,201.0,179.0,1.1229050279329609
instanciasde10a100,119.txt,100,10,190.0,171.0,1.1111111111111112
instanciasde10a100,120.txt,100,10,189.0,176.0,1.0738636363636365
instanciasde10a100,121.txt,100,20,84.0,71.0,1.1830985915492958
instanciasde10a100,122.txt,100,20,85.0,74.0,1.1486486486486487
instanciasde10a100,123.txt,100,20,86.0,74.0,1.162162162162162
instanciasde10a100,124.txt,100,20,91.0,74.0,1.2297297297297298
instanciasde10a100,125.txt,100,20,84.0,71.0,1.1830985915492958
instanciasde10a100,126.txt,100,20,94.0,79.0,1.1898734177215189
instanciasde10a100,127.txt,100,20,96.0,73.0,1.3150684931506849
instanciasde10a100,128.txt,100,20,108.0,75.0,1.44
instanciasde10a100,129.txt,100,20,84.0,74.0,1.135135135135135
instanciasde10a100,130.txt,100,20,93.0,79.0,1.1772151898734178
instanciasde10a100,131.txt,100,30,58.0,47.0,1.2340425531914894
instanciasde10a100,132.txt,100,30,66.0,47.0,1.4042553191489362
instanciasde10a100,133.txt,100,30,58.0,47.0,1.2340425531914894
instanciasde10a100,134.txt,100,30,68.0,48.0,1.4166666666666667
instanciasde10a100,135.txt,100,30,51.0,45.0,1.1333333333333333
instanciasde10a100,136.txt,100,30,64.0,49.0,1.3061224489795917
instanciasde10a100,137.txt,100,30,65.0,47.0,1.3829787234042554
instanciasde10a100,138.txt,100,30,59.0,45.0,1.3111111111111111
instanciasde10a100,139.txt,100,30,55.0,46.0,1.1956521739130435
instanciasde10a100,140.txt,100,30,66.0,48.0,1.375
instanciasde10a100,141.txt,100,40,48.0,34.0,1.411764705882353
instanciasde10a100,142.txt,100,40,52.0,35.0,1.4857142857142858
instanciasde10a100,143.txt,100,40,49.0,34.0,1.4411764705882353
instanciasde10a100,144.txt,100,40,39.0,34.0,1.1470588235294117
instanciasde10a100,145.txt,100,40,46.0,34.0,1.3529411764705883
instanciasde10a100,146.txt,100,40,44.0,36.0,1.2222222222222223
instanciasde10a100,147.txt,100,40,44.0,34.0,1.2941176470588236
instanciasde10a100,148.txt,100,40,44.0,34.0,1.2941176470588236
instanciasde10a100,149.txt,100,40,44.0,34.0,1.2941176470588236
instanciasde10a100,150.txt,100,40,44.0,34.0,1.2941176470588236
instanciasde10a100,151.txt,100,50,39.0,28.0,1.3928571428571428
instanciasde10a100,152.txt,100,50,40.0,27.0,1.4814814814814814
instanciasde10a100,153.txt,100,50,37.0,28.0,1.3214285714285714
instanciasde10a100,154.txt,100,50,42.0,30.0,1.4
instanciasde10a100,155.txt,100,50,40.0,30.0,1.3333333333333333
instanciasde10a100,156.txt,100,50,39.0,30.0,1.3
instanciasde10a100,157.txt,100,50,40.0,29.0,1.3793103448275863
instanciasde10a100,158.txt,100,50,38.0,30.0,1.2666666666666666
instanciasde10a100,159.txt,100,50,38.0,30.0,1.2666666666666666
instanciasde10a100,160.txt,100,50,39.0,28.0,1.3928571428571428
instanciasde10a100,211.txt,200,10,373.0,358.0,1.041899441340782
instanciasde10a100,212.txt,200,10,417.0,368.0,1.1331521739130435
instanciasde10a100,213.txt,200,10,395.0,361.0,1.0941828254847645
instanciasde10a100,214.txt,200,10,401.0,372.0,1.0779569892473118
instanciasde10a100,215.txt,200,10,394.0,359.0,1.0974930362116992
instanciasde10a100,216.txt,200,10,401.0,376.0,1.0664893617021276
instanciasde10a100,217.txt,200,10,369.0,355.0,1.0394366197183098
instanciasde10a100,218.txt,200,10,377.0,359.0,1.0501392757660166
instanciasde10a100,219.txt,200,10,400.0,361.0,1.10803324099723
instanciasde10a100,220.txt,200,10,382.0,349.0,1.0945558739255015
instanciasde10a100,221.txt,200,20,158.0,145.0,1.089655172413793
instanciasde10a100,222.txt,200,20,159.0,144.0,1.1041666666666667
instanciasde10a100,223.txt,200,20,172.0,144.0,1.1944444444444444
instanciasde10a100,224.txt,200,20,160.0,147.0,1.08843537414966
instanciasde10a100,225.txt,200,20,179.0,149.0,1.2013422818791946
instanciasde10a100,226.txt,200,20,156.0,144.0,1.0833333333333333
instanciasde10a100,227.txt,200,20,160.0,144.0,1.1111111111111112
instanciasde10a100,228.txt,200,20,171.0,141.0,1.2127659574468086
instanciasde10a100,229.txt,200,20,160.0,146.0,1.095890410958904
instanciasde10a100,230.txt,200,20,186.0,147.0,1.2653061224489797
instanciasde10a100,231.txt,200,30,99.0,87.0,1.1379310344827587
instanciasde10a100,232.txt,200,30,100.0,87.0,1.1494252873563218
instanciasde10a100,233.txt,200,30,98.0,87.0,1.1264367816091954
instanciasde10a100,234.txt,200,30,107.0,89.0,1.202247191011236
instanciasde10a100,235.txt,200,30,102.0,90.0,1.1333333333333333
instanciasde10a100,236.txt,200,30,101.0,87.0,1.160919540229885
instanciasde10a100,237.txt,200,30,98.0,87.0,1.1264367816091954
instanciasde10a100,238.txt,200,30,107.0,88.0,1.2159090909090908
instanciasde10a100,239.txt,200,30,102.0,88.0,1.1590909090909092
instanciasde10a100,240.txt,200,30,98.0,88.0,1.1136363636363635
instanciasde10a100,241.txt,200,40,78.0,65.0,1.2
instanciasde10a100,242.txt,200,40,73.0,63.0,1.1587301587301588
instanciasde10a100,243.txt,200,40,75.0,63.0,1.1904761904761905
instanciasde10a100,244.txt,200,40,79.0,64.0,1.234375
instanciasde10a100,245.txt,200,40,75.0,63.0,1.1904761904761905
instanciasde10a100,246.txt,200,40,81.0,65.0,1.2461538461538462
instanciasde10a100,247.txt,200,40,77.0,64.0,1.203125
instanciasde10a100,248.txt,200,40,76.0,64.0,1.1875
instanciasde10a100,249.txt,200,40,80.0,66.0,1.2121212121212122
instanciasde10a100,250.txt,200,40,76.0,61.0,1.2459016393442623
instanciasde10a100,251.txt,200,50,62.0,51.0,1.2156862745098038
instanciasde10a100,252.txt,200,50,60.0,50.0,1.2
instanciasde10a100,253.txt,200,50,63.0,50.0,1.26
instanciasde10a100,254.txt,200,50,60.0,51.0,1.1764705882352942
instanciasde10a100,255.txt,200,50,57.0,50.0,1.14
instanciasde10a100,256.txt,200,50,63.0,51.0,1.2352941176470589
instanciasde10a100,257.txt,200,50,61.0,51.0,1.196078431372549
instanciasde10a100,258.txt,200,50,61.0,49.0,1.2448979591836735
instanciasde10a100,259.txt,200,50,60.0,51.0,1.1764705882352942
instanciasde10a100,260.txt,200,50,59.0,50.0,1.18
instanciasde10a100,511.txt,500,10,878.0,862.0,1.0185614849187936
instanciasde10a100,512.txt,500,10,886.0,876.0,1.0114155251141552
instanciasde10a100,513.txt,500,10,894.0,879.0,1.0170648464163823
instanciasde10a100,514.txt,500,10,896.0,884.0,1.0135746606334841
instanciasde10a100,515.txt,500,10,891.0,864.0,1.03125
instanciasde10a100,516.txt,500,10,918.0,901.0,1.0188679245283019
instanciasde10a100,517.txt,500,10,951.0,895.0,1.0625698324022346
instanciasde10a100,518.txt,500,10,964.0,922.0,1.0455531453362257
instanciasde10a100,519.txt,500,10,952.0,916.0,1.039301310043668
instanciasde10a100,520.txt,500,10,908.0,893.0,1.0167973124300111
instanciasde10a100,521.txt,500,20,375.0,354.0,1.0593220338983051
instanciasde10a100,522.txt,500,20,358.0,346.0,1.0346820809248556
instanciasde10a100,523.txt,500,20,373.0,359.0,1.0389972144846797
instanciasde10a100,524.txt,500,20,376.0,351.0,1.0712250712250713
instanciasde10a100,525.txt,500,20,376.0,348.0,1.0804597701149425
instanciasde10a100,526.txt,500,20,378.0,354.0,1.0677966101694916
instanciasde10a100,527.txt,500,20,367.0,350.0,1.0485714285714285
instanciasde10a100,528.txt,500,20,370.0,350.0,1.0571428571428572
instanciasde10a100,529.txt,500,20,385.0,356.0,1.0814606741573034
instanciasde10a100,530.txt,500,20,375.0,355.0,1.056338028169014
instanciasde10a100,531.txt,500,30,225.0,212.0,1.0613207547169812
instanciasde10a100,532.txt,500,30,225.0,209.0,1.076555023923445
instanciasde10a100,533.txt,500,30,226.0,213.0,1.0610328638497653
instanciasde10a100,534.txt,500,30,223.0,208.0,1.0721153846153846
instanciasde10a100,535.txt,500,30,221.0,209.0,1.0574162679425838
instanciasde10a100,536.txt,500,30,219.0,212.0,1.0330188679245282
instanciasde10a100,537.txt,500,30,227.0,213.0,1.0657276995305165
instanciasde10a100,538.txt,500,30,233.0,214.0,1.088785046728972
instanciasde10a100,539.txt,500,30,222.0,211.0,1.052132701421801
instanciasde10a100,540.txt,500,30,228.0,211.0,1.080568720379147
instanciasde10a100,541.txt,500,40,159.0,149.0,1.0671140939597314
instanciasde10a100,542.txt,500,40,163.0,150.0,1.0866666666666667
instanciasde10a100,543.txt,500,40,163.0,150.0,1.0866666666666667
instanciasde10a100,544.txt,500,40,160.0,149.0,1.0738255033557047
instanciasde10a100,545.txt,500,40,161.0,151.0,1.0662251655629138
instanciasde10a100,546.txt,500,40,162.0,150.0,1.08
instanciasde10a100,547.txt,500,40,162.0,152.0,1.0657894736842106
instanciasde10a100,548.txt,500,40,164.0,153.0,1.0718954248366013
instanciasde10a100,549.txt,500,40,167.0,148.0,1.1283783783783783
instanciasde10a100,550.txt,500,40,174.0,151.0,1.1523178807947019
instanciasde10a100,551.txt,500,50,129.0,116.0,1.1120689655172413
instanciasde10a100,552.txt,500,50,132.0,118.0,1.11864406779661
instanciasde10a100,553.txt,500,50,132.0,117.0,1.1282051282051282
instanciasde10a100,554.txt,500,50,130.0,118.0,1.1016949152542372
instanciasde10a100,555.txt,500,50,133.0,117.0,1.1367521367521367
instanciasde10a100,556.txt,500,50,130.0,117.0,1.1111111111111112
instanciasde10a100,557.txt,500,50,129.0,119.0,1.084033613445378
instanciasde10a100,558.txt,500,50,131.0,117.0,1.1196581196581197
instanciasde10a100,559.txt,500,50,130.0,116.0,1.1206896551724137
instanciasde10a100,560.txt,500,50,127.0,116.0,1.0948275862068966
Instanciasde1000a1100,1011.txt,1000,10,101740.0,100820.0,1.0091251735766713
Instanciasde1000a1100,1012.txt,1000,10,101657.0,100876.0,1.0077421785161982
Instanciasde1000a1100,1013.txt,1000,10,101869.0,100922.0,1.0093834842749847
Instanciasde1000a1100,1014.txt,1000,10,101848.0,100908.0,1.0093154160225155
Instanciasde1000a1100,1015.txt,1000,10,101875.0,100897.0,1.0096930533117932
Instanciasde1000a1100,1016.txt,1000,10,101826.0,100881.0,1.0093674725666875
Instanciasde1000a1100,1017.txt,1000,10,101842.0,100867.0,1.0096661940971774
Instanciasde1000a1100,1018.txt,1000,10,101868.0,100913.0,1.0094635973561386
Instanciasde1000a1100,1019.txt,1000,10,101891.0,100921.0,1.0096114782849952
Instanciasde1000a1100,1020.txt,1000,10,101896.0,100894.0,1.0099312149384503
Instanciasde1000a1100,1021.txt,1000,20,51222.0,50231.0,1.0197288527005235
Instanciasde1000a1100,1022.txt,1000,20,51217.0,50229.0,1.019669911803938
Instanciasde1000a1100,1023.txt,1000,20,51224.0,50245.0,1.019484525823465
Instanciasde1000a1100,1024.txt,1000,20,51198.0,50211.0,1.0196570472605604
Instanciasde1000a1100,1025.txt,1000,20,51214.0,50224.0,1.0197116916215354
Instanciasde1000a1100,1026.txt,1000,20,51212.0,50238.0,1.0193877144790795
Instanciasde1000a1100,1027.txt,1000,20,51221.0,50225.0,1.0198307615729219
Instanciasde1000a1100,1028.txt,1000,20,51224.0,50236.0,1.0196671709531013
Instanciasde1000a1100,1029.txt,1000,20,51205.0,50225.0,1.0195121951219512
Instanciasde1000a1100,1030.txt,1000,20,51210.0,50224.0,1.0196320484230648
Instanciasde1000a1100,1031.txt,1000,30,34138.0,34060.0,1.002290076335878
Instanciasde1000a1100,1032.txt,1000,30,34135.0,34056.0,1.0023197087150575
Instanciasde1000a1100,1033.txt,1000,30,34124.0,34061.0,1.0018496227356801
Instanciasde1000a1100,1034.txt,1000,30,34123.0,34059.0,1.0018790921635985
Instanciasde1000a1100,1035.txt,1000,30,34123.0,34068.0,1.0016144182223787
Instanciasde1000a1100,1036.txt,1000,30,34132.0,34052.0,1.0023493480559145
Instanciasde1000a1100,1037.txt,1000,30,34132.0,34060.0,1.0021139166177333
Instanciasde1000a1100,1038.txt,1000,30,34138.0,34059.0,1.002319504389442
Instanciasde1000a1100,1039.txt,1000,30,34134.0,34066.0,1.0019961251687899
Instanciasde1000a1100,1040.txt,1000,30,34137.0,34062.0,1.0022018671833715
Instanciasde1000a1100,1041.txt,1000,40,26060.0,25060.0,1.0399042298483638
Instanciasde1000a1100,1042.txt,1000,40,26056.0,25058.0,1.0398275999680742
Instanciasde1000a1100,1043.txt,1000,40,26055.0,25058.0,1.0397876925532763
Instanciasde1000a1100,1044.txt,1000,40,26049.0,25058.0,1.0395482480644904
Instanciasde1000a1100,1045.txt,1000,40,26057.0,25056.0,1.0399505108556832
Instanciasde1000a1100,1046.txt,1000,40,26053.0,25058.0,1.039707877723681
Instanciasde1000a1100,1047.txt,1000,40,26051.0,25060.0,1.0395450917797286
Instanciasde1000a1100,1048.txt,1000,40,26054.0,25060.0,1.0396648044692738
Instanciasde1000a1100,1049.txt,1000,40,26060.0,25067.0,1.039613834922408
Instanciasde1000a1100,1050.txt,1000,40,26060.0,25059.0,1.039945728081727
Instanciasde1000a1100,1051.txt,1000,50,21037.0,20040.0,1.049750499001996
Instanciasde1000a1100,1052.txt,1000,50,21035.0,20035.0,1.0499126528574994
Instanciasde1000a1100,1053.txt,1000,50,21041.0,20039.0,1.0500024951344877
Instanciasde1000a1100,1054.txt,1000,50,21030.0,20038.0,1.0495059387164387
Instanciasde1000a1100,1055.txt,1000,50,21036.0,20038.0,1.049805369797385
Instanciasde1000a1100,1056.txt,1000,50,21033.0,20044.0,1.0493414488126123
Instanciasde1000a1100,1057.txt,1000,50,21040.0,20035.0,1.050162216121787
Instanciasde1000a1100,1058.txt,1000,50,21031.0,20040.0,1.0494510978043912
Instanciasde1000a1100,1059.txt,1000,50,21035.0,20041.0,1.0495983234369541
Instanciasde1000a1100,1060.txt,1000,50,21034.0,20037.0,1.0497579477965764
Instanciasde1000a1100,111.txt,100,10,11034.0,10092.0,1.0933412604042807
Instanciasde1000a1100,112.txt,100,10,11083.0,10078.0,1.0997221670966462
Instanciasde1000a1100,113.txt,100,10,11077.0,10108.0,1.0958646616541354
Instanciasde1000a1100,114.txt,100,10,11101.0,10112.0,1.0978045886075949
Instanciasde1000a1100,115.txt,100,10,11106.0,10105.0,1.0990598713508164
Instanciasde1000a1100,116.txt,100,10,11101.0,10102.0,1.0988913086517522
Instanciasde1000a1100,117.txt,100,10,11098.0,10121.0,1.0965319632447386
Instanciasde1000a1100,118.txt,100,10,11086.0,10110.0,1.096538081107814
Instanciasde1000a1100,119.txt,100,10,11078.0,10097.0,1.0971575715559077
Instanciasde1000a1100,120.txt,100,10,11100.0,10097.0,1.0993364365653164
Instanciasde1000a1100,121.txt,100,20,6029.0,5028.0,1.199085123309467
Instanciasde1000a1100,122.txt,100,20,6038.0,5038.0,1.1984914648670106
Instanciasde1000a1100,123.txt,100,20,6027.0,5036.0,1.1967831612390787
Instanciasde1000a1100,124.txt,100,20,6032.0,5037.0,1.1975382171927735
Instanciasde1000a1100,125.txt,100,20,6045.0,5037.0,1.2001191185229303
Instanciasde1000a1100,126.txt,100,20,6019.0,5035.0,1.1954319761668322
Instanciasde1000a1100,127.txt,100,20,6030.0,5035.0,1.1976166832174777
Instanciasde1000a1100,128.txt,100,20,6024.0,5036.0,1.1961874503574266
Instanciasde1000a1100,129.txt,100,20,6041.0,5035.0,1.199801390268123
Instanciasde1000a1100,130.txt,100,20,6032.0,5033.0,1.1984899662229287
Instanciasde1000a1100,131.txt,100,30,4029.0,4008.0,1.0052395209580838
Instanciasde1000a1100,132.txt,100,30,4031.0,4006.0,1.0062406390414378
Instanciasde1000a1100,133.txt,100,30,4026.0,4006.0,1.0049925112331504
Instanciasde1000a1100,134.txt,100,30,4023.0,4007.0,1.0039930122286
Instanciasde1000a1100,135.txt,100,30,4018.0,4006.0,1.0029955067398901
Instanciasde1000a1100,136.txt,100,30,4027.0,4007.0,1.00499126528575
Instanciasde1000a1100,137.txt,100,30,4022.0,4007.0,1.0037434489643124
Instanciasde1000a1100,138.txt,100,30,4038.0,4010.0,1.0069825436408977
Instanciasde1000a1100,139.txt,100,30,4021.0,4008.0,1.0032435129740518
Instanciasde1000a1100,140.txt,100,30,4019.0,4007.0,1.0029947591714499
Instanciasde1000a1100,141.txt,100,40,3020.0,3005.0,1.004991680532446
Instanciasde1000a1100,142.txt,100,40,3020.0,3006.0,1.004657351962741
Instanciasde1000a1100,143.txt,100,40,3017.0,3005.0,1.0039933444259568
Instanciasde1000a1100,144.txt,100,40,3012.0,3005.0,1.0023294509151415
Instanciasde1000a1100,145.txt,100,40,3020.0,3006.0,1.004657351962741
Instanciasde1000a1100,146.txt,100,40,3026.0,3005.0,1.0069883527454242
Instanciasde1000a1100,147.txt,100,40,3014.0,3004.0,1.003328894806924
Instanciasde1000a1100,148.txt,100,40,3023.0,3005.0,1.005990016638935
Instanciasde1000a1100,149.txt,100,40,3016.0,3005.0,1.0036605657237936
Instanciasde1000a1100,150.txt,100,40,3021.0,3005.0,1.005324459234609
Instanciasde1000a1100,151.txt,100,50,3008.0,2013.0,1.4942871336313959
Instanciasde1000a1100,152.txt,100,50,3011.0,2010.0,1.4980099502487563
Instanciasde1000a1100,153.txt,100,50,3012.0,2012.0,1.497017892644135
Instanciasde1000a1100,154.txt,100,50,3008.0,2026.0,1.4846989141164857
Instanciasde1000a1100,155.txt,100,50,3009.0,2010.0,1.4970149253731344
Instanciasde1000a1100,156.txt,100,50,3006.0,2014.0,1.4925521350546176
Instanciasde1000a1100,157.txt,100,50,3009.0,2009.0,1.4977600796416128
Instanciasde1000a1100,158.txt,100,50,3011.0,2011.0,1.4972650422675287
Instanciasde1000a1100,159.txt,100,50,3012.0,2015.0,1.494789081885856
Instanciasde1000a1100,160.txt,100,50,3007.0,2012.0,1.4945328031809144
Instanciasde1000a1100,211.txt,200,10,21162.0,20193.0,1.0479869261625316
Instanciasde1000a1100,212.txt,200,10,21172.0,20182.0,1.0490536121296206
Instanciasde1000a1100,213.txt,200,10,21146.0,20177.0,1.0480249789364127
Instanciasde1000a1100,214.txt,200,10,21187.0,20188.0,1.0494848424806815
Instanciasde1000a1100,215.txt,200,10,21174.0,20182.0,1.0491527103359428
Instanciasde1000a1100,216.txt,200,10,21190.0,20197.0,1.0491657176808438
Instanciasde1000a1100,217.txt,200,10,21187.0,20191.0,1.0493289089198157
Instanciasde1000a1100,218.txt,200,10,21184.0,20195.0,1.0489725179499876
Instanciasde1000a1100,219.txt,200,10,21167.0,20177.0,1.0490657679536106
Instanciasde1000a1100,220.txt,200,10,21169.0,20179.0,1.0490609049011348
Instanciasde1000a1100,221.txt,200,20,11064.0,10056.0,1.100238663484487
Instanciasde1000a1100,222.txt,200,20,11054.0,10050.0,1.0999004975124378
Instanciasde1000a1100,223.txt,200,20,11057.0,10050.0,1.1001990049751245
Instanciasde1000a1100,224.txt,200,20,11053.0,10055.0,1.0992541024365987
Instanciasde1000a1100,225.txt,200,20,11049.0,10052.0,1.099184241941902
Instanciasde1000a1100,226.txt,200,20,11051.0,10054.0,1.0991645116371593
Instanciasde1000a1100,227.txt,200,20,11062.0,10058.0,1.0998210379797175
Instanciasde1000a1100,228.txt,200,20,11047.0,10051.0,1.099094617451
Instanciasde1000a1100,229.txt,200,20,11043.0,10055.0,1.0982595723520636
Instanciasde1000a1100,230.txt,200,20,11052.0,10048.0,1.0999203821656052
Instanciasde1000a1100,231.txt,200,30,7039.0,7034.0,1.000710833096389
Instanciasde1000a1100,232.txt,200,30,7047.0,7025.0,1.0031316725978647
Instanciasde1000a1100,233.txt,200,30,7032.0,7020.0,1.0017094017094017
Instanciasde1000a1100,234.txt,200,30,7045.0,7032.0,1.0018486916951082
Instanciasde1000a1100,235.txt,200,30,7037.0,7039.0,0.9997158687313539
Instanciasde1000a1100,236.txt,200,30,7037.0,7019.0,1.0025644678729164
Instanciasde1000a1100,237.txt,200,30,7043.0,7031.0,1.0017067273503057
Instanciasde1000a1100,238.txt,200,30,7030.0,7020.0,1.0014245014245013
Instanciasde1000a1100,239.txt,200,30,7036.0,7038.0,0.9997158283603297
Instanciasde1000a1100,240.txt,200,30,7045.0,7018.0,1.0038472499287547
Instanciasde1000a1100,241.txt,200,40,6021.0,5016.0,1.200358851674641
Instanciasde1000a1100,242.txt,200,40,6019.0,5019.0,1.1992428770671448
Instanciasde1000a1100,243.txt,200,40,6013.0,5018.0,1.1982861697887606
Instanciasde1000a1100,244.txt,200,40,6019.0,5033.0,1.1959070137095171
Instanciasde1000a1100,245.txt,200,40,6013.0,5014.0,1.199242122058237
Instanciasde1000a1100,246.txt,200,40,6017.0,5020.0,1.198605577689243
Instanciasde1000a1100,247.txt,200,40,6021.0,5028.0,1.1974940334128878
Instanciasde1000a1100,248.txt,200,40,6017.0,5018.0,1.1990833001195695
Instanciasde1000a1100,249.txt,200,40,6015.0,5016.0,1.1991626794258374
Instanciasde1000a1100,250.txt,200,40,6013.0,5017.0,1.1985250149491729
Instanciasde1000a1100,251.txt,200,50,5007.0,4012.0,1.2480059820538385
Instanciasde1000a1100,252.txt,200,50,5016.0,4015.0,1.2493150684931507
Instanciasde1000a1100,253.txt,200,50,5014.0,4015.0,1.2488169364881694
Instanciasde1000a1100,254.txt,200,50,5010.0,4012.0,1.2487537387836491
Instanciasde1000a1100,255.txt,200,50,5010.0,4014.0,1.2481315396113601
Instanciasde1000a1100,256.txt,200,50,5012.0,4013.0,1.2489409419386992
Instanciasde1000a1100,257.txt,200,50,5013.0,4012.0,1.2495014955134596
Instanciasde1000a1100,258.txt,200,50,5017.0,4012.0,1.2504985044865404
Instanciasde1000a1100,259.txt,200,50,5018.0,4013.0,1.2504360827311238
Instanciasde1000a1100,260.txt,200,50,5015.0,4015.0,1.2490660024906601
Instanciasde1000a1100,511.txt,500,10,51421.0,50431.0,1.0196307826535267
Instanciasde1000a1100,512.txt,500,10,51399.0,50438.0,1.0190530948887744
Instanciasde1000a1100,513.txt,500,10,51419.0,50440.0,1.0194091990483742
Instanciasde1000a1100,514.txt,500,10,51447.0,50466.0,1.019438830103436
Instanciasde1000a1100,515.txt,500,10,51378.0,50415.0,1.0191014578994346
Instanciasde1000a1100,516.txt,500,10,51381.0,50459.0,1.018272260647258
Instanciasde1000a1100,517.txt,500,10,51411.0,50420.0,1.0196548988496628
Instanciasde1000a1100,518.txt,500,10,51322.0,50407.0,1.018152240760212
Instanciasde1000a1100,519.txt,500,10,51416.0,50437.0,1.0194103535103198
Instanciasde1000a1100,520.txt,500,10,50503.0,50442.0,1.0012093097022323
Instanciasde1000a1100,521.txt,500,20,26107.0,25116.0,1.0394569198917025
Instanciasde1000a1100,522.txt,500,20,26112.0,25113.0,1.0397801935252657
Instanciasde1000a1100,523.txt,500,20,26101.0,25116.0,1.039218028348463
Instanciasde1000a1100,524.txt,500,20,26107.0,25126.0,1.039043222160312
Instanciasde1000a1100,525.txt,500,20,26110.0,25115.0,1.0396177583117658
Instanciasde1000a1100,526.txt,500,20,26116.0,25121.0,1.0396082958480952
Instanciasde1000a1100,527.txt,500,20,26114.0,25115.0,1.0397770256818635
Instanciasde1000a1100,528.txt,500,20,26119.0,25120.0,1.0397691082802547
Instanciasde1000a1100,529.txt,500,20,26114.0,25121.0,1.039528681183074
Instanciasde1000a1100,530.txt,500,20,26114.0,25120.0,1.0395700636942675
Instanciasde1000a1100,531.txt,500,30,17089.0,17041.0,1.002816736107036
Instanciasde1000a1100,532.txt,500,30,17087.0,17044.0,1.0025228819525933
Instanciasde1000a1100,533.txt,500,30,17061.0,17043.0,1.0010561520859003
Instanciasde1000a1100,534.txt,500,30,17078.0,17046.0,1.001877273260589
Instanciasde1000a1100,535.txt,500,30,17070.0,17046.0,1.0014079549454418
Instanciasde1000a1100,536.txt,500,30,17080.0,17051.0,1.0017007800129025
Instanciasde1000a1100,537.txt,500,30,17092.0,17047.0,1.0026397606617
Instanciasde1000a1100,538.txt,500,30,17085.0,17049.0,1.0021115607953546
Instanciasde1000a1100,539.txt,500,30,17076.0,17044.0,1.0018774935461159
Instanciasde1000a1100,540.txt,500,30,17084.0,17050.0,1.0019941348973607
Instanciasde1000a1100,541.txt,500,40,13040.0,13018.0,1.0016899677369795
Instanciasde1000a1100,542.txt,500,40,13051.0,13026.0,1.0019192384461846
Instanciasde1000a1100,543.txt,500,40,13051.0,13024.0,1.002073095823096
